,ADQ1,ADQ101,ADQ102,ADQ103,ADQ2,ADQ3,ADQ4,ADQ5,ADQ7,ADQ8A1,ADQ8A2,ADQ8A3,ADQ8A4,ADQ8A5,ADQ8A6,ADQ8A7,ADQ8A8,ADQ9,Q1A1,Q1A2,Q21A1,Q21A2,Q21A7,Q22A3,Q2A11,Q2A12,Q2A2,Q5A5,Q8A1,Q8A3,Q8A4,Q8B1,Q8B3,Q8B4,Q9A1,Q9B1,Q32A01,Q32A02,Q32A03,Q32A04,Q32A05,Q32A06,Q32A07,Q32A08,Q32A09,Q32A10,Q32A11,Q32A12,Q32A13,Q32A14,Q32A15,Q32A16,Q32A17,Q32A18,Q32A19,Q32A20,Q32A21,Q32A22,년도
1691,71,3,1,1,2,11,1,1,1,3.0,,,,,,,,6,1,2,3,3,2,3,1,,2,2,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1692,71,2,1,1,2,5,2,1,1,3.0,,,,,,,,6,2,2,3,2,3,3,1,,2,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,2019
1693,71,15,1,1,2,5,1,1,2,,,,,,,,,5,1,2,3,3,3,3,1,,2,2,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1694,71,9,1,1,2,11,3,2,1,1.0,,,,,,,,6,2,2,3,3,3,3,1,,2,3,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1695,71,10,1,1,2,11,3,1,1,1.0,,,,,,,,5,2,2,4,3,3,3,1,,2,3,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2019
1696,71,9,1,1,2,11,1,2,2,1.0,,,,,,,,5,1,2,3,3,2,3,1,,2,3,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1697,71,4,1,1,1,7,3,1,2,1.0,,,,,,,,6,2,2,2,2,2,2,1,,2,2,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1698,71,3,1,1,1,14,4,1,2,1.0,,,,,,,,6,1,2,3,3,3,3,1,,2,3,3.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1699,71,9,1,1,1,7,3,1,3,1.0,3.0,,,,,,,5,1,2,3,3,3,4,1,,2,2,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,20.0,,,,,,,,,,,,,,,,,,,,2019
1700,71,9,1,1,1,5,3,1,2,1.0,,,,,,,,5,1,2,3,3,2,3,1,,2,3,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,7.0,8.0,14.0,,,,,,,,,,,,,,,,,,,2019
1701,71,1,1,1,1,14,3,1,3,1.0,,,,,,,,6,2,1,3,4,4,4,1,,2,2,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1702,71,16,1,1,2,11,3,1,2,6.0,,,,,,,,5,1,2,4,3,4,3,1,,2,4,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,2019
1703,71,9,1,1,1,14,3,1,1,1.0,3.0,,,,,,,5,1,1,2,1,2,2,1,,1,3,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1704,71,12,1,1,2,11,2,1,3,1.0,,,,,,,,6,1,1,3,4,3,2,1,,2,3,2.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1705,71,16,1,2,2,11,1,2,1,1.0,3.0,6.0,,,,,,10,1,2,3,2,2,1,1,,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,2019
1706,71,10,1,1,2,11,3,1,2,1.0,3.0,,,,,,,9,1,2,3,3,3,4,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,2019
1707,71,1,1,1,1,5,2,1,1,1.0,3.0,,,,,,,9,1,2,3,4,4,3,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,2019
1708,71,9,1,1,2,11,2,1,2,1.0,3.0,,,,,,,10,1,1,2,3,2,3,1,,2,2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,2019
1709,71,1,1,1,2,11,4,1,2,1.0,,,,,,,,9,1,2,3,3,2,3,1,,2,3,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,2019
1710,71,1,1,1,1,14,3,1,1,1.0,,,,,,,,4,2,2,3,2,2,3,3,,2,3,,,,,,,,,6.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,2019
1711,71,1,1,1,1,14,4,1,2,1.0,,,,,,,,9,1,2,3,2,2,3,3,,2,2,,,,,,,,,7.0,18.0,,,,,,,,,,,,,,,,,,,,,2019
1712,71,1,1,1,1,14,2,1,2,1.0,,,,,,,,2,1,2,3,3,3,3,3,,2,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1713,71,1,1,1,2,11,2,1,2,1.0,,,,,,,,7,2,2,2,2,2,2,3,,2,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1714,71,1,1,1,2,11,3,1,2,1.0,,,,,,,,4,2,2,3,4,3,3,3,,2,2,,,,,,,,,1.0,6.0,12.0,,,,,,,,,,,,,,,,,,,,2019
1715,71,12,1,1,1,14,2,1,1,1.0,,,,,,,,4,2,2,3,2,3,3,3,,2,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1716,71,13,1,1,1,6,4,1,2,1.0,,,,,,,,7,1,2,3,3,4,4,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1717,71,1,1,1,2,4,2,2,2,1.0,,,,,,,,3,2,2,1,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1718,71,1,1,1,2,11,2,1,3,1.0,,,,,,,,3,2,2,2,2,3,3,3,,2,1,,,,,,,,,1.0,3.0,6.0,7.0,,,,,,,,,,,,,,,,,,,2019
1719,71,1,1,1,2,11,1,1,1,1.0,,,,,,,,4,2,2,2,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1720,71,1,1,1,2,11,2,1,1,1.0,,,,,,,,5,1,2,3,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1721,71,1,1,1,2,5,2,1,2,1.0,,,,,,,,7,2,2,2,2,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1722,71,1,1,1,2,5,3,1,4,1.0,,,,,,,,6,2,2,3,3,3,3,3,,2,1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2019
1723,71,1,1,1,2,11,1,1,2,1.0,,,,,,,,5,2,2,2,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1724,71,3,1,1,1,14,1,1,2,,,,,,,,,2,2,2,3,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1725,71,3,1,1,1,14,3,1,1,,,,,,,,,3,2,2,2,3,2,2,2,,2,1,,,,,,,,,3.0,12.0,,,,,,,,,,,,,,,,,,,,,2019
1726,71,3,1,1,2,11,1,1,1,1.0,,,,,,,,5,2,2,3,4,4,4,3,,2,1,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,2019
1727,71,6,1,1,1,14,3,1,2,1.0,,,,,,,,4,2,2,3,2,3,3,2,,2,1,,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,2019
1728,71,6,1,1,1,14,3,1,2,1.0,,,,,,,,6,2,2,3,2,3,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1729,71,9,1,1,2,11,1,1,2,1.0,,,,,,,,3,2,2,3,2,3,3,2,,2,1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2019
1730,71,9,1,1,2,11,1,1,3,1.0,3.0,,,,,,,6,1,2,2,2,2,2,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1731,71,9,1,1,2,11,1,1,2,,,,,,,,,2,2,2,3,3,4,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1732,71,9,1,1,2,11,1,1,2,,,,,,,,,3,2,2,3,4,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1733,71,9,1,1,2,11,2,2,2,1.0,,,,,,,,5,2,2,3,3,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1734,71,9,1,1,2,5,1,1,1,,,,,,,,,4,2,2,2,3,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1735,71,10,1,2,2,4,1,1,1,,,,,,,,,4,2,2,2,2,2,2,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1736,71,12,1,1,1,6,2,1,2,1.0,,,,,,,,3,2,2,2,2,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1737,71,12,2,2,2,5,1,2,1,,,,,,,,,3,2,2,3,3,4,3,2,,2,1,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,2019
1738,71,12,1,1,2,6,2,1,2,1.0,,,,,,,,4,2,2,2,3,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1739,71,14,1,2,2,11,2,1,1,1.0,,,,,,,,5,2,2,3,3,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1740,71,15,2,2,2,11,1,1,1,,,,,,,,,3,2,2,3,2,2,2,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1741,71,15,1,1,2,11,2,1,1,1.0,,,,,,,,5,2,2,3,4,3,3,2,,2,1,,,,,,,,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,2019
1742,71,16,1,1,1,5,2,1,1,1.0,,,,,,,,6,2,2,2,1,2,1,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1743,71,16,1,1,1,14,1,1,2,1.0,,,,,,,,3,2,2,3,2,3,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1744,71,1,1,1,2,14,1,1,2,,,,,,,,,2,2,2,3,2,2,2,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1745,71,9,1,1,2,11,3,1,2,1.0,3.0,,,,,,,9,2,2,3,2,4,3,3,,2,1,,,,,,,,,2.0,7.0,10.0,12.0,,,,,,,,,,,,,,,,,,,2019
1746,71,10,1,1,2,11,1,1,1,,,,,,,,,1,2,2,2,2,3,3,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1747,71,17,1,1,2,11,1,1,2,1.0,,,,,,,,3,2,2,2,2,2,3,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1748,71,9,1,2,2,11,2,1,1,1.0,3.0,,,,,,,7,1,2,3,3,2,3,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1749,72,3,1,1,2,4,1,1,4,,,,,,,,,2,2,2,2,1,2,1,1,,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1750,72,5,1,1,2,11,1,1,1,,,,,,,,,2,2,2,2,2,3,3,1,,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1751,72,2,1,1,2,14,2,1,2,,,,,,,,,2,2,2,3,2,2,2,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1752,72,9,2,2,2,11,1,1,1,,,,,,,,,2,2,2,2,2,3,3,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,2019
1753,72,17,1,1,1,14,3,1,2,1.0,,,,,,,,2,2,2,3,3,3,3,1,,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1754,72,5,1,1,2,11,2,1,1,,,,,,,,,2,1,2,2,2,2,3,1,,2,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1755,72,1,1,1,2,11,2,1,1,,,,,,,,,2,2,2,3,3,3,3,1,,2,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1756,72,16,1,1,2,14,1,1,2,,,,,,,,,2,2,2,2,2,3,4,1,,2,3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1757,72,1,1,1,1,14,2,1,2,1.0,,,,,,,,2,2,2,2,2,2,2,1,,2,3,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1758,72,16,1,1,2,11,2,1,1,1.0,,,,,,,,2,2,2,3,3,3,3,1,,2,3,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,2019
1759,72,2,1,1,2,11,1,1,1,1.0,,,,,,,,2,2,2,3,3,3,2,1,,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,2019
1760,72,6,1,1,1,5,3,1,2,1.0,,,,,,,,2,2,2,3,3,2,3,1,,2,3,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,2019
1761,72,16,1,2,1,9,1,1,2,,,,,,,,,1,2,2,3,3,2,2,1,,2,3,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1762,72,16,1,2,1,9,2,1,2,1.0,,,,,,,,3,2,2,3,2,3,2,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1763,72,13,2,2,1,6,2,1,1,1.0,,,,,,,,3,2,2,2,2,2,3,1,,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1764,72,1,1,1,2,11,1,1,1,1.0,,,,,,,,3,2,2,2,2,3,2,1,,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,2019
1765,72,4,1,1,1,14,2,1,2,1.0,,,,,,,,4,2,2,2,2,1,2,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1766,72,12,2,2,1,6,1,1,1,1.0,,,,,,,,3,2,2,2,2,2,2,1,,2,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1767,72,*,1,2,*,*,2,1,1,1.0,,,,,,,,4,2,2,2,2,3,2,1,,2,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1768,72,2,1,1,2,11,3,1,3,1.0,,,,,,,,4,2,2,2,3,3,3,1,,2,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,11.0,14.0,,,,,,,,,,,,,,,,,,,,,2019
1769,72,12,1,2,2,14,2,1,1,,,,,,,,,3,2,2,2,2,2,2,1,,2,2,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,2019
1770,72,14,2,2,1,5,2,1,1,1.0,,,,,,,,3,2,2,2,2,2,3,1,,2,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2019
1771,72,11,1,2,1,14,3,1,2,1.0,,,,,,,,4,2,2,3,2,3,2,1,,2,2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,7.0,11.0,12.0,,,,,,,,,,,,,,,,,,,2019
1772,72,12,1,2,1,6,1,1,1,1.0,,,,,,,,4,2,2,2,2,2,2,1,,2,2,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,2019
1773,72,13,2,2,1,5,1,1,1,1.0,,,,,,,,4,1,2,2,1,3,2,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,2019
1774,72,3,1,1,2,11,1,1,4,1.0,,,,,,,,3,2,2,3,3,3,3,1,,2,2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,2019
1775,72,9,1,1,1,14,4,1,2,1.0,,,,,,,,4,2,2,2,1,2,3,1,,2,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,12.0,,,,,,,,,,,,,,,,,,,,2019
1776,72,3,1,1,2,11,1,1,2,1.0,,,,,,,,3,1,2,3,2,2,3,1,,2,2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1777,72,10,1,1,1,15,3,1,3,1.0,,,,,,,,4,1,2,3,3,2,3,1,,2,2,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,11.0,14.0,,,,,,,,,,,,,,,,,,2019
1778,72,14,2,2,2,6,1,1,1,,,,,,,,,3,1,2,3,3,3,4,1,,2,1,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2019
1779,72,9,1,1,1,14,3,1,3,1.0,3.0,,,,,,,4,1,2,3,3,3,3,1,,2,3,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1780,72,1,1,1,1,14,3,1,3,1.0,,,,,,,,4,1,2,2,2,3,2,1,,2,3,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,14.0,17.0,,,,,,,,,,,,,,,,,,,,,2019
1781,72,9,1,1,2,11,2,1,2,1.0,,,,,,,,4,1,2,3,3,2,3,1,,2,3,2.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,7.0,14.0,,,,,,,,,,,,,,,,,,,,,2019
1782,72,2,1,1,2,11,1,1,1,1.0,,,,,,,,5,2,2,3,3,3,3,2,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,2019
1783,72,1,1,1,2,11,2,1,3,3.0,,,,,,,,5,2,2,2,2,3,2,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,2019
1784,72,9,1,1,2,11,1,1,2,1.0,,,,,,,,5,2,2,2,2,2,3,1,,2,1,9.0,9.0,9.0,1.0,2.0,1.0,9.0,1.0,7.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,2019
1785,72,9,1,2,2,11,2,1,1,1.0,,,,,,,,7,2,2,3,2,2,3,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1786,72,9,1,2,1,14,2,1,1,1.0,3.0,,,,,,,7,1,2,3,2,2,3,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1787,72,2,1,1,2,11,2,1,1,3.0,,,,,,,,7,1,2,3,3,4,3,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1788,72,*,1,1,*,*,2,1,1,1.0,,,,,,,,7,2,2,3,2,2,2,1,,2,3,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1789,72,3,1,1,2,11,1,1,3,1.0,3.0,,,,,,,6,1,2,4,2,2,3,2,,2,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1790,72,9,1,1,2,11,1,1,1,3.0,,,,,,,,6,1,2,2,2,2,2,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1791,72,1,1,1,2,11,3,1,1,3.0,,,,,,,,5,2,1,2,2,2,1,2,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1792,72,9,1,1,2,11,1,1,2,1.0,,,,,,,,5,2,2,3,2,3,3,1,,2,2,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,8.0,12.0,14.0,15.0,,,,,,,,,,,,,,,,,,2019
1793,72,17,1,1,1,14,2,1,1,1.0,,,,,,,,5,2,2,3,3,2,3,1,,2,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,2019
1794,72,9,1,2,2,11,3,1,2,,,,,,,,,6,1,2,3,3,4,3,1,,2,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,2019
1795,72,9,1,1,2,11,2,1,2,1.0,,,,,,,,5,2,2,3,3,3,3,1,,2,2,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1796,72,9,1,1,1,14,2,1,2,1.0,,,,,,,,5,2,2,3,3,3,3,1,,2,2,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1797,72,9,1,1,1,7,2,1,2,1.0,,,,,,,,6,1,2,3,3,2,3,1,,2,3,3.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1798,72,1,1,1,2,11,3,1,1,1.0,,,,,,,,6,2,2,3,2,2,2,1,,2,3,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1799,72,9,1,1,1,4,3,1,2,1.0,,,,,,,,6,2,1,2,3,3,3,1,,2,3,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,2019
1800,72,1,1,1,1,5,3,1,2,1.0,,,,,,,,5,2,2,3,3,2,2,1,,2,3,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,2019
1801,72,9,1,2,1,9,3,1,2,1.0,,,,,,,,6,1,1,2,3,2,2,1,,2,3,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1802,72,9,1,1,1,14,4,1,2,1.0,,,,,,,,6,1,1,3,2,2,2,1,,2,3,3.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1803,72,11,1,1,1,14,2,1,1,1.0,,,,,,,,5,2,2,3,4,3,4,1,,2,4,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,2019
1804,72,1,1,1,2,11,3,1,2,3.0,6.0,,,,,,,11,1,1,3,3,3,3,1,,1,3,3.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,2019
1805,72,1,1,1,1,14,3,1,2,1.0,,,,,,,,4,2,2,3,4,3,4,3,,2,2,,,,,,,,,6.0,12.0,,,,,,,,,,,,,,,,,,,,,2019
1806,72,1,1,1,2,11,3,1,1,1.0,4.0,,,,,,,4,2,2,2,2,2,3,3,,2,2,,,,,,,,,7.0,8.0,,,,,,,,,,,,,,,,,,,,,2019
1807,72,1,1,1,2,9,3,1,1,1.0,,,,,,,,6,2,2,3,2,2,3,3,,2,2,,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,2019
1808,72,1,1,1,2,11,3,1,3,1.0,,,,,,,,5,2,2,2,2,2,3,3,,2,2,,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,2019
1809,72,1,1,1,1,5,1,1,3,3.0,6.0,,,,,,,9,1,1,3,3,3,2,2,,2,1,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,2019
1810,72,1,1,1,1,5,1,1,2,1.0,,,,,,,,4,2,2,3,3,3,3,2,,2,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1811,72,1,1,1,1,8,3,1,1,1.0,,,,,,,,6,2,2,3,3,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1812,72,1,1,1,2,5,1,1,3,1.0,,,,,,,,2,2,2,2,1,3,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1813,72,4,1,1,1,14,1,1,2,1.0,,,,,,,,7,1,2,3,3,2,3,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1814,72,4,1,1,1,14,3,2,1,1.0,,,,,,,,2,2,2,2,2,2,2,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1815,72,4,1,1,2,11,2,1,2,1.0,,,,,,,,5,2,2,3,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1816,72,4,1,1,2,11,2,1,1,,,,,,,,,2,2,2,1,1,1,1,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1817,72,4,1,1,2,11,2,1,2,1.0,,,,,,,,5,2,2,3,1,2,2,2,,2,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1818,72,5,1,1,2,11,1,1,2,1.0,3.0,,,,,,,3,1,2,3,3,2,3,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1819,72,6,1,1,2,11,1,2,2,1.0,,,,,,,,3,2,2,2,2,2,1,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1820,72,7,1,1,1,14,1,1,2,1.0,,,,,,,,4,2,2,3,3,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
1821,72,9,1,1,1,9,2,1,1,,,,,,,,,3,2,2,2,2,2,2,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2019
