,연령,광역시도,시_1_군_0,동_1_읍면_0,성별,직업,최종학력,장애판정,가구거주형태,가구월평균소득,여가문화생활_만족도,경제적_만족도,건강상태_만족도,전반적인삶_만족도,년도,온라인_교육_여부,pc_노트북_보유,피처폰_보유,스마트폰_태블릿PC_보유,뉴스_날씨,미디어콘텐츠,SNS,앱 검색 및 설치,형제자매_존재,부모_존재,배우자_존재,동거자녀_존재,y
9463,65,경기도,1,1,0,11,2,0,2,9,3,3,2,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
9464,65,경기도,1,1,0,11,3,0,2,7,4,4,3,5,2018,0,1,0,1,1,1,0,1,0,0,1,0,5
9465,66,경기도,1,0,0,11,3,0,1,6,3,4,2,6,2018,0,0,0,1,1,0,1,1,0,0,1,0,2
9466,69,경기도,1,1,0,14,2,0,1,4,3,3,2,4,2018,0,1,0,1,0,0,0,1,0,0,1,0,3
9467,66,경기도,1,1,0,11,2,1,2,6,3,3,2,6,2018,0,0,1,0,0,0,0,0,0,0,1,0,2
9468,71,경기도,1,1,0,11,1,0,3,10,2,2,3,3,2018,0,1,0,1,0,0,0,0,0,0,1,1,2
9469,72,경기도,1,1,0,11,3,0,2,8,4,4,4,4,2018,0,0,0,1,1,0,0,1,0,0,1,0,2
9470,72,경기도,1,1,0,11,2,0,2,5,2,2,2,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
9471,70,경기도,1,1,0,11,2,0,2,4,2,2,2,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
9472,71,경기도,1,1,0,11,3,0,2,4,2,2,2,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,3
9473,73,경기도,1,1,0,11,2,0,3,4,3,3,2,4,2018,0,0,0,1,1,1,0,0,0,0,1,0,1
9474,71,경기도,1,1,0,9,2,0,2,6,2,2,2,4,2018,0,0,0,1,0,0,0,1,0,0,1,0,2
9475,71,경기도,1,1,0,11,2,0,2,5,3,2,3,5,2018,0,0,1,0,0,0,0,0,0,0,1,0,2
9476,71,경기도,1,1,0,11,2,0,2,8,3,2,2,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,2
9477,70,경기도,1,1,0,14,2,0,2,11,3,3,4,6,2018,1,1,0,1,1,1,1,0,0,0,1,0,2
9478,73,경기도,1,1,0,11,3,0,2,4,2,2,3,5,2018,0,0,1,0,0,0,0,0,0,0,1,0,3
9479,70,경기도,1,1,0,11,2,0,1,5,2,2,2,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
9480,70,경기도,1,1,0,11,2,0,2,5,2,2,2,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
9481,70,경기도,1,1,0,11,1,0,2,4,3,3,2,4,2018,0,1,0,1,1,1,0,0,0,0,0,0,3
9482,71,경기도,1,1,0,14,2,0,1,3,3,2,2,4,2018,0,1,0,1,1,0,0,1,0,0,1,0,3
9483,56,강원도,0,0,1,3,4,0,1,11,4,4,3,7,2018,0,0,0,1,1,0,0,1,0,0,1,1,5
9484,57,강원도,1,0,1,7,3,0,1,7,3,3,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,0,4
9485,58,강원도,0,0,1,7,2,0,1,5,3,3,3,4,2018,0,0,0,1,1,1,0,1,0,0,1,0,2
9486,55,강원도,1,1,1,3,4,0,1,10,3,3,3,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
9487,59,강원도,1,1,1,3,3,1,2,11,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,1
9488,64,강원도,0,0,1,3,3,0,1,7,3,3,3,4,2018,1,1,0,1,1,0,0,1,0,0,1,0,4
9489,60,강원도,1,0,1,6,2,0,1,5,3,2,3,2,2018,0,0,0,1,1,1,1,1,0,0,0,1,4
9490,60,강원도,1,1,1,8,3,0,2,5,3,3,2,5,2018,0,1,0,1,1,0,1,0,0,0,1,0,5
9491,63,강원도,1,1,1,6,3,0,2,4,3,3,2,4,2018,0,1,0,1,1,0,1,0,0,0,1,0,3
9492,65,강원도,1,1,1,6,3,0,2,4,3,3,2,5,2018,0,1,0,1,1,1,1,0,0,0,1,0,3
9493,67,강원도,1,0,1,8,2,0,1,4,3,3,2,4,2018,0,0,0,1,0,0,0,0,0,0,1,0,3
9494,68,강원도,1,1,1,9,1,0,1,4,1,1,2,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,2
9495,70,강원도,1,1,1,9,2,0,1,11,2,3,3,5,2018,0,1,0,0,0,0,0,0,0,0,1,1,2
9496,55,강원도,0,0,0,11,3,0,2,10,3,3,2,6,2018,0,1,0,1,0,1,1,1,0,0,1,1,1
9497,55,강원도,0,0,0,4,3,0,1,6,3,3,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,4
9498,57,강원도,1,0,0,6,2,0,1,5,3,3,3,6,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
9499,57,강원도,1,1,0,11,4,0,2,9,3,3,2,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,5
9500,55,강원도,1,1,0,11,3,1,2,5,3,3,2,5,2018,0,1,0,1,1,1,1,0,0,0,0,1,5
9501,55,강원도,1,1,0,11,2,0,2,5,2,1,3,1,2018,0,0,0,1,1,1,1,1,0,0,1,0,4
9502,57,강원도,1,1,0,11,2,0,2,6,4,4,4,4,2018,0,0,0,0,0,0,0,0,0,0,1,1,1
9503,55,강원도,1,1,0,5,4,0,2,10,3,3,2,4,2018,0,1,0,1,1,0,1,0,0,0,1,1,5
9504,60,강원도,1,0,0,5,3,0,3,7,3,2,2,4,2018,0,1,0,0,0,0,0,1,0,0,1,1,2
9505,60,강원도,1,1,0,11,2,0,2,5,2,2,2,4,2018,0,0,0,0,0,0,0,0,0,0,1,1,3
9506,63,강원도,1,1,0,11,2,0,1,4,3,4,3,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
9507,62,강원도,0,0,0,4,3,0,1,8,3,3,3,4,2018,1,0,0,1,1,1,0,0,0,0,1,1,3
9508,60,강원도,0,0,0,5,2,0,1,5,2,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
9509,63,강원도,1,0,0,5,2,0,1,7,3,3,3,5,2018,0,0,0,1,1,0,1,0,0,0,1,0,3
9510,60,강원도,0,0,0,11,3,0,1,10,3,2,2,4,2018,0,0,0,1,0,0,0,0,0,0,1,1,3
9511,64,강원도,0,0,0,4,3,0,1,7,3,2,2,4,2018,0,0,0,1,1,0,0,0,0,0,1,1,1
9512,65,강원도,0,0,0,5,1,1,1,5,3,3,2,4,2018,0,1,0,1,1,0,0,0,0,0,0,0,1
9513,69,강원도,0,0,0,11,2,0,1,7,3,3,3,4,2018,0,0,0,1,0,0,0,0,0,0,1,0,1
9514,65,강원도,1,1,0,4,2,0,1,3,3,1,2,2,2018,0,0,0,1,1,1,1,1,0,0,0,0,1
9515,69,강원도,0,0,0,11,3,0,1,5,2,2,2,5,2018,0,0,0,1,0,0,0,1,0,0,1,0,2
9516,77,강원도,1,0,0,11,1,0,2,2,1,1,1,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,2
9517,58,충청도,1,1,1,4,3,0,2,9,3,2,3,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,2
9518,55,충청도,0,0,1,5,3,0,2,8,3,3,4,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,5
9519,59,충청도,0,0,1,5,4,0,1,7,3,3,3,5,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
9520,59,충청도,1,1,1,5,3,0,1,9,2,3,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,4
9521,56,충청도,1,1,1,4,3,0,2,9,3,3,3,3,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
9522,56,충청도,1,1,1,7,3,0,1,10,3,4,3,5,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
9523,57,충청도,0,0,1,7,2,0,2,6,3,2,2,2,2018,0,1,0,1,1,1,1,0,0,0,0,0,2
9524,55,충청도,0,0,1,5,4,0,4,7,3,3,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,0,2
9525,57,충청도,1,0,1,3,4,0,1,10,3,3,4,6,2018,0,1,0,1,1,1,1,1,0,0,1,1,3
9526,55,충청도,1,1,1,3,4,0,1,9,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,1,2
9527,59,충청도,1,1,1,3,4,0,1,8,3,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,5
9528,62,충청도,0,0,1,4,3,0,2,8,3,3,4,4,2018,0,0,0,1,0,1,1,1,0,0,1,1,1
9529,60,충청도,1,1,1,4,3,0,2,6,3,3,3,3,2018,0,1,0,1,1,1,0,1,0,0,1,0,1
9530,61,충청도,1,1,1,14,4,0,2,6,3,2,2,3,2018,0,1,0,1,1,1,1,1,0,0,1,0,3
9531,64,충청도,1,1,1,5,3,0,1,5,3,2,2,3,2018,0,1,0,1,1,1,0,1,0,0,1,0,2
9532,60,충청도,0,0,1,5,3,0,2,6,4,3,3,4,2018,1,1,0,1,1,1,0,1,0,0,1,0,4
9533,65,충청도,1,1,1,5,2,0,1,1,2,2,2,3,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
9534,68,충청도,1,1,1,7,3,0,2,5,4,3,4,4,2018,0,0,0,1,1,1,1,1,0,0,1,0,2
9535,69,충청도,1,1,1,4,3,0,1,5,2,2,2,3,2018,0,0,0,1,0,1,0,1,0,0,1,0,2
9536,66,충청도,1,1,1,4,3,0,1,7,2,3,3,2,2018,0,1,0,1,1,0,0,1,0,0,1,0,4
9537,65,충청도,1,1,1,7,3,0,1,6,3,3,4,3,2018,0,1,0,1,1,1,1,0,0,0,1,0,1
9538,65,충청도,1,1,1,5,3,0,1,9,3,3,3,5,2018,0,1,0,1,1,0,1,1,0,0,1,0,5
9539,69,충청도,1,0,1,9,3,0,1,3,2,2,3,5,2018,0,1,0,1,1,1,1,0,0,0,1,0,2
9540,76,충청도,1,1,1,5,3,0,1,3,3,2,2,4,2018,0,0,0,1,1,0,1,1,0,0,0,0,1
9541,70,충청도,0,0,1,4,2,0,2,4,2,2,3,2,2018,0,0,1,0,0,0,0,0,0,0,1,0,3
9542,59,충청도,0,0,0,4,3,0,2,9,3,3,4,5,2018,0,1,0,1,1,0,1,1,0,0,1,1,4
9543,59,충청도,1,1,0,4,3,0,2,9,2,2,2,4,2018,0,1,0,1,0,0,0,1,0,0,1,1,4
9544,56,충청도,1,1,0,11,3,0,1,9,3,3,3,2,2018,0,1,0,1,1,1,0,1,0,0,1,1,3
9545,56,충청도,1,1,0,4,3,0,2,9,2,1,3,2,2018,0,1,0,1,1,1,0,1,0,0,1,1,3
9546,55,충청도,1,1,0,11,3,0,1,10,3,4,3,5,2018,0,1,0,1,1,0,1,1,0,0,1,1,1
9547,59,충청도,0,0,0,11,3,0,2,6,3,3,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,1
9548,55,충청도,1,1,0,5,3,0,1,5,3,4,3,3,2018,0,0,0,1,1,1,0,1,0,0,0,0,5
9549,55,충청도,1,0,0,5,3,0,1,10,3,2,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,4
9550,61,충청도,1,1,0,4,3,0,1,8,3,4,3,5,2018,0,1,0,1,1,0,1,1,0,0,1,0,2
9551,64,충청도,1,1,0,4,3,0,2,9,1,1,2,4,2018,0,1,0,1,0,0,0,0,0,0,1,1,2
9552,64,충청도,1,1,0,11,2,0,1,6,3,3,3,5,2018,0,1,0,1,1,1,1,0,0,0,1,0,2
9553,64,충청도,1,1,0,9,2,0,1,6,2,2,3,4,2018,0,1,0,1,1,0,0,1,0,0,1,0,2
9554,64,충청도,1,0,0,11,2,0,1,6,2,3,3,6,2018,0,1,0,1,0,0,0,0,0,0,1,0,3
9555,61,충청도,1,1,0,11,3,0,1,5,2,2,3,5,2018,0,1,0,0,0,0,0,0,0,0,1,0,1
9556,64,충청도,0,0,0,11,2,0,1,3,3,1,4,3,2018,0,0,0,1,0,1,0,0,0,0,1,0,3
9557,65,충청도,1,1,0,11,2,0,1,7,3,2,2,4,2018,0,1,0,1,1,1,1,1,0,0,1,0,2
9558,66,충청도,0,0,0,5,2,0,2,6,3,3,4,6,2018,0,0,0,1,0,0,1,0,0,0,1,0,3
9559,65,충청도,1,1,0,11,3,0,2,4,3,2,3,3,2018,0,0,0,1,0,0,0,0,0,0,1,1,3
9560,69,충청도,1,1,0,5,2,0,1,6,3,3,3,5,2018,0,0,0,1,1,1,1,0,0,0,1,0,2
9561,65,충청도,0,0,0,11,4,0,2,10,3,3,2,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,2
9562,75,충청도,1,1,0,14,2,0,2,3,3,3,4,5,2018,0,0,0,1,0,0,0,0,0,0,0,0,2
9563,76,충청도,1,1,0,11,2,0,1,3,2,2,2,3,2018,0,1,0,0,0,0,0,0,0,0,1,0,3
9564,76,충청도,1,1,0,11,3,0,1,7,4,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
9565,75,충청도,1,0,0,14,1,0,1,2,2,2,2,4,2018,0,0,0,1,0,0,0,1,0,0,0,0,3
9566,73,충청도,1,1,0,5,1,0,4,5,3,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
9567,55,충청도,0,0,1,5,4,0,3,8,2,1,2,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
9568,59,충청도,1,1,1,9,3,0,2,7,2,2,2,3,2018,0,1,0,1,1,0,0,0,0,0,1,1,3
9569,62,충청도,1,1,1,7,3,0,2,9,3,2,3,4,2018,1,1,0,1,1,0,1,1,0,0,1,1,1
9570,61,충청도,1,0,1,4,3,1,2,9,3,2,3,4,2018,1,1,0,1,1,0,0,1,0,0,1,1,2
9571,64,충청도,1,0,1,4,3,0,2,6,3,2,3,3,2018,0,1,0,1,1,0,1,1,0,0,1,0,4
9572,60,충청도,1,0,1,5,4,0,2,9,2,3,3,6,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
9573,61,충청도,0,0,1,4,3,0,1,5,3,2,3,3,2018,0,0,0,1,1,0,0,0,0,0,1,1,4
9574,64,충청도,1,1,1,9,2,0,2,4,2,2,3,4,2018,0,0,1,0,1,0,0,0,0,0,1,0,3
9575,67,충청도,0,0,1,5,3,0,1,4,2,2,2,4,2018,0,1,0,0,0,0,0,0,0,0,1,0,1
9576,66,충청도,1,1,1,14,4,0,2,11,3,3,3,6,2018,0,1,0,1,1,0,0,1,0,1,1,0,2
9577,75,충청도,1,0,1,14,2,0,2,4,2,1,3,1,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
9578,56,충청도,0,0,0,4,2,0,1,9,3,3,3,6,2018,0,1,0,1,1,0,1,1,0,0,1,0,4
9579,58,충청도,1,1,0,11,2,0,2,9,3,2,2,3,2018,0,0,0,1,1,1,1,0,0,0,0,1,2
9580,58,충청도,1,0,0,5,3,0,2,9,3,3,3,6,2018,0,1,0,1,1,1,1,0,0,0,1,1,5
9581,55,충청도,0,0,0,4,3,0,1,6,2,2,2,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,3
9582,55,충청도,0,0,0,5,3,0,1,9,3,2,3,4,2018,0,0,0,1,1,0,0,1,0,0,1,0,2
9583,58,충청도,0,0,0,4,1,0,1,4,2,3,3,4,2018,0,0,0,1,1,0,1,1,0,0,0,0,2
9584,55,충청도,0,0,0,5,3,0,1,9,2,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,5
9585,55,충청도,1,1,0,9,3,0,2,10,2,2,3,4,2018,0,1,0,1,0,0,0,0,0,0,1,0,2
9586,61,충청도,1,0,0,4,3,1,1,9,2,2,3,3,2018,0,1,0,1,1,0,1,1,0,0,1,0,2
9587,64,충청도,1,0,0,4,3,0,1,6,2,2,2,2,2018,0,1,1,0,1,0,0,1,0,0,1,0,1
9588,60,충청도,1,0,0,5,3,0,2,7,3,3,3,6,2018,0,0,0,1,1,1,1,1,0,0,1,0,2
9589,60,충청도,0,0,0,4,2,0,1,9,2,1,1,3,2018,0,1,0,1,1,0,0,1,0,0,1,1,4
9590,60,충청도,0,0,0,11,3,0,1,7,3,3,2,4,2018,0,0,0,1,1,0,0,1,0,0,1,0,1
9591,62,충청도,1,1,0,5,2,0,2,4,1,3,2,6,2018,0,0,0,1,1,0,0,1,0,0,1,0,2
9592,67,충청도,1,0,0,11,3,0,2,9,3,2,3,4,2018,0,1,0,1,1,0,1,0,0,0,1,1,2
9593,69,충청도,1,0,0,4,2,0,2,5,2,2,2,2,2018,0,0,1,0,0,0,0,0,0,0,1,0,2
9594,65,충청도,1,0,0,11,3,0,2,6,2,3,3,4,2018,0,0,0,1,1,1,1,0,0,0,1,0,1
9595,69,충청도,0,0,0,11,3,0,1,5,3,3,3,4,2018,0,1,0,1,1,1,0,0,0,0,1,0,1
9596,65,충청도,1,0,0,5,2,0,1,4,2,2,2,4,2018,0,0,0,1,1,0,0,0,0,0,0,0,1
9597,66,충청도,0,0,0,11,1,0,1,2,2,2,3,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
9598,65,충청도,0,0,0,11,1,0,1,4,2,2,2,4,2018,0,1,0,1,1,0,0,1,0,0,1,0,4
9599,73,충청도,1,0,0,5,1,0,1,3,2,2,2,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
9600,83,충청도,0,0,0,11,1,0,1,2,2,2,2,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
9601,56,전라도,0,0,1,5,3,0,2,9,3,2,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,1
9602,58,전라도,0,0,1,6,2,0,1,3,2,2,3,3,2018,0,0,0,1,1,1,1,0,0,0,0,0,2
9603,58,전라도,1,1,1,4,3,0,2,7,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,4
9604,59,전라도,0,0,1,9,3,0,1,3,3,3,3,5,2018,0,0,0,1,1,1,0,1,0,0,0,0,4
9605,59,전라도,1,1,1,4,3,0,1,7,2,2,3,4,2018,0,1,0,1,1,1,1,0,0,0,0,0,2
9606,58,전라도,1,1,1,7,3,0,1,9,3,3,3,5,2018,1,1,0,1,1,0,1,1,0,0,1,1,2
9607,59,전라도,1,1,1,7,2,0,1,9,2,2,3,4,2018,0,1,0,1,1,0,1,0,0,0,1,1,2
9608,55,전라도,1,1,1,7,3,0,1,10,2,3,3,5,2018,0,1,0,1,1,0,1,0,0,0,1,1,2
9609,55,전라도,1,1,1,7,3,0,1,9,3,3,3,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,2
9610,63,전라도,1,1,1,4,2,0,2,9,2,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
9611,61,전라도,0,0,1,5,1,0,1,7,2,2,3,4,2018,0,1,0,1,1,1,1,0,0,0,1,1,2
9612,64,전라도,1,0,1,4,4,0,1,6,2,2,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,4
9613,60,전라도,1,1,1,4,3,0,2,8,3,3,3,5,2018,0,1,0,1,1,0,1,1,0,0,1,1,4
9614,60,전라도,0,0,1,6,3,0,1,9,2,2,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,3
9615,64,전라도,0,0,1,6,3,0,1,5,2,2,3,6,2018,0,0,0,1,1,0,0,0,0,0,1,0,1
9616,63,전라도,1,1,1,5,2,0,1,10,2,3,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9617,64,전라도,1,1,1,4,3,0,1,9,2,3,3,5,2018,0,0,0,1,1,0,1,0,0,0,1,1,2
9618,63,전라도,0,0,1,9,3,0,1,5,3,3,3,4,2018,0,0,0,1,1,0,1,1,0,0,1,0,2
9619,60,전라도,0,0,1,9,2,0,1,3,3,3,3,5,2018,0,0,0,1,1,0,0,1,0,0,1,0,4
9620,67,전라도,1,1,1,14,2,0,2,2,3,2,3,5,2018,0,0,0,1,1,0,0,0,0,0,0,0,2
9621,67,전라도,1,1,1,4,1,0,2,10,2,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9622,65,전라도,0,0,1,6,1,0,1,5,3,3,3,6,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9623,65,전라도,1,1,1,5,2,0,1,8,2,2,3,5,2018,0,0,0,1,1,0,0,1,0,0,1,1,2
9624,69,전라도,0,0,1,4,2,0,1,6,3,2,3,5,2018,0,1,0,1,1,1,0,1,0,0,1,0,4
9625,66,전라도,1,1,1,5,2,0,2,9,2,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
9626,66,전라도,1,1,1,14,1,0,1,2,2,1,3,5,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
9627,75,전라도,0,0,1,6,1,0,1,3,3,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
9628,74,전라도,0,0,1,14,1,1,1,2,2,1,2,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,3
9629,70,전라도,1,1,1,4,3,0,1,9,2,3,3,6,2018,0,1,0,1,1,1,0,1,0,0,1,1,2
9630,74,전라도,0,0,1,14,2,0,1,3,3,4,3,4,2018,0,0,0,1,1,1,0,1,0,0,1,0,4
9631,57,전라도,0,0,0,6,2,0,1,10,2,4,3,7,2018,0,0,0,1,1,0,0,0,0,1,1,1,1
9632,59,전라도,1,1,0,11,2,0,2,10,2,2,3,3,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
9633,59,전라도,1,1,0,5,2,0,2,9,2,2,2,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9634,59,전라도,0,0,0,6,1,0,1,6,2,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
9635,56,전라도,0,0,0,5,3,0,1,4,3,2,3,5,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
9636,59,전라도,0,0,0,5,2,0,1,6,2,2,3,5,2018,0,1,0,1,1,0,1,0,0,0,1,1,2
9637,58,전라도,1,0,0,5,3,0,1,7,2,2,3,3,2018,0,1,0,1,1,1,1,1,0,0,1,1,3
9638,56,전라도,1,1,0,4,3,0,2,7,3,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,4
9639,59,전라도,0,0,0,5,3,0,1,6,2,3,3,5,2018,0,0,0,1,1,1,0,1,0,0,1,1,4
9640,59,전라도,0,0,0,5,3,0,1,4,3,3,3,5,2018,0,0,0,1,1,1,0,1,0,0,0,1,4
9641,57,전라도,1,1,0,5,3,0,1,9,2,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9642,58,전라도,1,1,0,4,3,0,1,8,2,2,3,4,2018,1,1,0,1,1,1,1,0,0,0,0,0,2
9643,61,전라도,1,1,0,11,2,0,2,5,2,2,2,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
9644,62,전라도,1,1,0,11,2,0,2,5,2,2,2,3,2018,0,1,0,1,1,0,1,0,0,0,1,0,2
9645,64,전라도,1,1,0,11,1,0,2,6,2,3,2,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
9646,64,전라도,0,0,0,5,1,0,1,6,3,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9647,64,전라도,0,0,0,11,1,0,1,4,2,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
9648,61,전라도,1,0,0,6,3,0,1,5,3,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,4
9649,60,전라도,1,1,1,5,1,0,1,9,2,2,2,4,2018,0,1,0,1,1,1,0,0,0,0,1,1,2
9650,64,전라도,0,0,0,4,2,0,1,5,3,3,3,5,2018,0,0,0,1,1,1,0,1,0,0,1,0,2
9651,61,전라도,1,1,0,4,2,0,1,7,2,2,2,4,2018,0,0,0,1,1,1,0,0,0,0,1,0,2
9652,67,전라도,0,0,0,5,1,0,1,6,3,2,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9653,67,전라도,0,0,0,6,2,0,1,6,3,2,3,5,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
9654,68,전라도,0,0,0,4,2,0,1,4,3,2,2,3,2018,0,0,0,1,0,0,0,1,0,0,0,0,1
9655,65,전라도,1,1,0,5,1,0,1,4,2,2,3,5,2018,0,0,0,1,0,0,0,0,0,0,1,0,2
9656,73,전라도,1,1,0,11,1,0,2,5,2,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
9657,70,전라도,0,0,0,11,1,0,1,3,2,3,3,5,2018,0,1,0,1,0,0,0,0,0,0,1,0,2
9658,70,전라도,0,0,0,11,1,0,1,2,2,2,2,5,2018,0,0,1,0,0,0,0,0,0,0,1,0,2
9659,71,전라도,0,0,0,5,1,0,1,9,2,2,3,5,2018,0,1,0,1,0,0,0,0,0,0,1,1,2
9660,79,전라도,0,0,0,11,1,0,1,2,2,2,3,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,2
9661,58,전라도,0,0,1,14,2,0,1,3,2,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
9662,56,전라도,0,0,1,6,3,0,1,5,2,2,3,5,2018,0,1,0,1,1,1,1,0,0,0,1,1,2
9663,56,전라도,0,0,1,6,2,0,1,7,2,2,3,4,2018,0,0,0,1,1,1,0,1,0,0,1,1,2
9664,58,전라도,1,0,1,6,3,0,1,6,2,2,3,3,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
9665,59,전라도,1,0,1,6,3,0,1,7,3,3,2,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
9666,57,전라도,0,0,1,5,3,0,2,9,3,3,2,4,2018,0,1,0,1,1,0,1,1,0,0,1,1,2
9667,59,전라도,0,0,1,5,3,0,1,7,3,4,2,6,2018,0,0,0,1,1,1,0,1,0,0,1,0,4
9668,58,전라도,0,0,1,6,3,0,1,6,2,3,3,5,2018,0,1,0,1,1,1,0,0,0,0,1,1,1
9669,58,전라도,0,0,1,7,3,0,1,9,3,3,2,5,2018,0,0,0,1,1,1,0,1,0,0,1,1,4
9670,58,전라도,0,0,1,6,3,0,1,8,3,2,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9671,62,전라도,0,0,1,6,2,0,1,7,2,2,4,4,2018,0,0,0,1,1,0,0,1,0,0,1,1,1
9672,63,전라도,0,0,1,6,2,0,1,5,3,3,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,2
9673,60,전라도,1,0,1,5,3,0,1,4,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,0,0,2
9674,64,전라도,1,1,1,14,3,0,2,3,2,2,2,4,2018,0,1,1,0,1,1,0,0,0,0,1,0,1
9675,60,전라도,0,0,1,6,2,0,1,6,3,3,3,5,2018,0,0,0,1,1,1,0,1,0,0,1,0,4
9676,60,전라도,0,0,1,5,3,0,1,7,3,3,3,5,2018,0,0,0,1,1,1,0,0,0,0,1,1,2
9677,68,전라도,0,0,1,6,2,0,1,3,2,3,2,5,2018,0,1,0,1,1,0,1,1,0,0,1,0,2
9678,67,전라도,0,0,1,7,2,0,2,7,2,2,2,5,2018,0,1,0,1,1,1,1,1,0,0,1,0,2
9679,69,전라도,1,1,1,7,2,0,2,5,2,2,2,3,2018,0,1,0,1,1,1,0,0,0,0,1,0,4
9680,69,전라도,0,0,1,6,1,0,1,4,2,1,3,1,2018,0,0,0,1,0,0,0,1,0,0,1,0,3
9681,65,전라도,0,0,1,6,2,0,1,3,3,3,3,7,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
9682,65,전라도,1,1,1,14,3,0,1,5,3,3,3,5,2018,0,0,0,1,1,1,0,1,0,0,1,0,2
9683,74,전라도,0,0,1,6,2,1,1,8,3,2,2,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
9684,70,전라도,0,0,1,14,2,0,2,2,3,3,2,4,2018,0,1,0,1,1,0,0,0,0,0,0,0,2
