,연령,광역시도,시_1_군_0,동_1_읍면_0,성별,직업,최종학력,장애판정,가구거주형태,가구월평균소득,여가문화생활_만족도,경제적_만족도,건강상태_만족도,전반적인삶_만족도,년도,온라인_교육_여부,pc_노트북_보유,피처폰_보유,스마트폰_태블릿PC_보유,뉴스_날씨,미디어콘텐츠,SNS,앱 검색 및 설치,형제자매_존재,부모_존재,배우자_존재,동거자녀_존재,y
917,63,1,1,1,1,14,3,0,2,5,3,3,4,3,2019,0,1,0,1,1,1,0,0,0,0,1,1,1
918,63,9,1,1,0,5,3,0,3,5,2,3,3,2,2019,1,0,0,1,1,1,1,0,0,0,0,0,1
920,63,4,1,1,0,5,3,0,2,9,3,4,4,3,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
922,63,9,1,1,0,9,3,0,2,9,2,3,2,2,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
923,63,16,1,0,0,11,2,0,1,9,2,3,3,3,2019,0,0,0,1,0,0,1,1,0,0,1,0,2
925,63,9,1,1,1,5,3,0,2,11,2,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,1,1,3
929,63,9,1,1,1,9,2,0,2,10,3,2,2,2,2019,0,1,0,1,1,1,0,0,0,0,1,1,1
930,63,1,1,1,1,5,3,0,1,10,3,3,2,2,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
931,63,1,1,1,0,5,2,0,2,10,3,4,4,3,2019,0,1,0,1,1,0,0,0,0,0,1,1,1
932,63,1,1,1,0,11,3,0,2,10,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,3
934,63,1,1,1,0,11,3,0,3,10,2,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
936,63,2,1,1,0,5,3,0,1,10,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,4
937,63,1,1,1,0,11,3,0,3,11,3,2,2,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,3
939,63,16,1,1,1,5,3,0,2,11,3,3,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,1
942,63,9,1,1,1,4,4,0,2,9,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,3
944,63,9,1,1,1,5,3,0,1,11,3,3,2,3,2019,0,1,0,0,0,0,0,1,0,1,1,0,2
953,63,9,1,1,0,11,2,0,2,8,2,2,3,2,2019,0,1,0,0,0,0,0,0,0,1,0,1,1
955,64,15,0,0,0,11,1,0,1,2,2,2,2,2,2019,0,0,0,1,1,1,0,0,0,0,1,0,1
957,64,1,1,1,1,14,3,1,3,2,2,2,2,2,2019,0,0,0,1,1,0,0,0,0,0,0,0,1
958,64,2,1,1,0,14,2,0,1,2,3,4,3,3,2019,0,0,0,1,1,0,1,1,0,0,0,0,4
959,64,15,0,0,1,14,3,0,1,2,3,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
960,64,9,1,1,0,5,3,0,3,3,2,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,2
962,64,12,1,1,0,11,2,0,2,3,3,3,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
965,64,9,1,0,1,14,3,0,3,3,2,3,2,3,2019,0,0,0,1,0,1,0,0,0,0,0,0,1
966,64,15,0,0,0,6,2,0,1,4,2,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,2
967,64,9,1,0,0,14,3,0,1,3,2,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,0,0,1
968,64,16,1,1,0,11,2,0,2,4,3,2,2,3,2019,0,0,0,1,1,0,0,1,0,0,1,0,1
972,64,1,1,1,0,4,3,0,2,4,3,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,0,0,2
974,64,12,0,0,1,14,3,0,1,3,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
975,64,13,0,0,1,6,1,0,1,3,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,1
977,64,3,1,1,1,5,2,0,1,6,3,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
978,64,9,1,1,0,11,3,0,2,6,2,2,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,3
981,64,15,1,0,0,11,2,0,1,7,3,4,4,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
985,64,14,0,0,0,6,2,0,1,7,3,3,2,3,2019,0,1,0,1,0,1,0,0,0,0,1,1,1
986,64,16,1,1,0,5,2,0,1,7,2,2,2,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
989,64,3,1,1,1,5,3,0,2,8,3,2,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
991,64,5,1,1,1,5,3,0,2,7,3,2,3,4,2019,0,0,0,1,1,1,0,1,0,0,1,0,2
995,64,1,1,1,0,4,4,0,2,8,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,1
996,64,16,1,0,0,11,2,0,2,7,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
1002,64,2,1,1,1,8,3,0,1,8,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
1003,64,11,1,1,0,11,3,0,1,8,2,2,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
1004,64,1,1,1,0,11,2,0,2,8,2,2,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,3
1005,64,1,1,1,1,1,3,0,2,7,2,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,4
1007,64,14,0,0,0,6,2,0,1,5,3,1,2,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
1008,64,11,0,0,1,4,2,0,1,6,2,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
1010,64,7,1,1,0,11,1,0,2,5,3,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
1013,64,2,1,1,0,5,2,0,1,6,3,3,4,4,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
1015,64,11,0,0,1,6,2,0,1,5,3,3,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,0,2
1016,64,2,1,1,1,7,3,0,3,5,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,1
1017,64,9,1,1,0,11,3,0,3,5,3,3,3,3,2019,1,0,0,1,1,1,0,0,0,0,1,0,1
1018,64,12,0,0,0,11,2,0,1,6,3,3,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
1019,64,1,1,1,0,11,2,0,3,5,3,4,4,3,2019,0,0,0,1,1,0,1,1,0,0,1,0,1
1020,64,14,0,0,0,6,2,0,1,6,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
1021,64,1,1,1,1,9,1,0,2,6,2,2,2,2,2019,0,1,0,1,0,0,0,1,0,0,1,1,1
1022,64,2,1,1,0,4,3,0,2,6,3,2,3,2,2019,0,1,0,1,1,1,1,0,0,0,1,0,1
1023,64,14,1,1,0,11,3,0,2,5,3,3,3,3,2019,0,0,0,1,1,1,0,1,0,0,1,0,2
1025,64,15,1,1,0,4,3,0,2,6,3,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
1026,64,9,1,1,1,4,1,0,3,5,2,2,2,3,2019,0,0,0,1,1,1,1,1,0,0,1,0,1
1027,64,9,1,1,1,3,4,0,2,6,2,2,3,2,2019,1,1,0,1,1,1,0,1,0,0,1,0,1
1030,64,1,1,1,0,11,3,0,2,6,3,3,3,3,2019,1,1,0,1,1,1,0,0,0,0,1,0,1
1031,64,9,1,1,1,5,3,0,2,6,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,3
1033,64,1,1,1,0,11,3,0,1,6,3,3,2,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
1034,64,1,1,1,1,14,3,0,1,5,3,3,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,0,4
1035,64,2,1,1,1,5,2,0,1,5,3,2,3,3,2019,0,0,0,1,1,0,1,1,0,0,1,0,4
1036,64,1,1,1,1,4,3,0,2,5,3,3,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,4
1037,64,16,1,1,1,4,3,0,2,5,2,1,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
1038,64,5,1,1,0,11,2,0,1,5,3,3,1,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
1042,64,12,1,1,1,5,3,0,2,5,3,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,1
1044,64,15,1,0,1,4,3,0,1,9,2,2,2,1,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
1047,64,1,1,1,0,11,3,0,1,10,2,2,2,3,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
1049,64,9,1,1,1,4,3,0,2,10,3,2,4,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,1
1050,64,9,1,1,0,11,3,0,1,11,2,2,3,2,2019,0,1,0,1,0,1,0,1,0,0,1,1,2
1052,64,9,1,1,0,4,2,0,3,11,2,3,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,1,1
1053,64,16,1,0,1,6,3,0,2,9,3,3,2,3,2019,0,0,0,1,1,1,1,1,0,0,1,1,2
1054,64,9,1,1,1,5,3,0,3,9,2,1,3,2,2019,0,1,0,1,0,1,1,0,0,0,1,1,1
1055,64,9,1,1,0,9,3,0,2,9,3,4,2,3,2019,1,1,0,1,1,0,1,1,0,0,1,1,1
1059,64,6,1,1,1,3,4,0,2,11,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
1060,64,9,1,1,1,5,4,0,2,9,2,3,3,3,2019,1,1,0,1,0,1,1,0,0,0,1,1,1
1061,64,1,1,1,1,1,3,0,2,11,3,3,2,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,4
1062,64,9,1,1,1,5,3,0,2,10,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,5
1063,64,1,1,1,1,4,3,1,2,10,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
1064,64,1,1,1,1,5,3,0,1,9,4,3,3,2,2019,1,1,0,1,1,1,0,1,0,0,1,1,4
1065,64,1,1,1,1,3,4,0,3,11,4,3,4,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,5
1066,64,1,1,1,1,3,4,0,2,11,3,3,2,3,2019,0,1,0,1,1,1,0,1,0,0,0,1,4
1068,64,9,1,1,0,5,3,0,2,9,3,3,2,3,2019,0,0,0,0,0,0,0,0,0,0,1,0,2
1070,64,3,1,1,1,5,3,0,1,9,3,3,3,2,2019,0,1,1,0,0,0,0,0,0,0,1,0,1
1073,64,11,1,1,1,14,3,0,2,9,3,2,2,2,2019,0,1,1,0,0,0,0,1,0,0,1,1,1
1074,64,12,0,0,1,5,3,0,1,5,2,2,3,2,2019,0,0,0,0,0,0,0,0,0,0,1,0,1
1078,65,14,1,1,0,11,2,0,2,2,3,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,1
1079,65,9,1,1,1,14,4,0,2,2,2,2,3,2,2019,0,1,0,1,1,1,0,0,0,0,0,0,2
1080,65,17,1,1,0,11,3,1,2,1,3,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,0,0,1
1084,65,5,1,1,1,14,3,0,2,4,3,3,3,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,1
1085,65,6,1,1,0,11,3,0,1,3,2,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
1088,65,11,1,1,0,11,3,0,1,3,2,2,3,3,2019,0,0,0,1,0,1,1,0,0,0,1,0,1
1089,65,2,1,1,0,9,2,0,1,4,2,2,3,2,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
1093,65,14,0,0,0,6,2,0,2,4,3,3,3,4,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
1095,65,1,1,1,1,14,3,0,2,3,2,2,3,3,2019,0,0,0,1,1,1,0,1,0,0,1,0,1
1096,65,2,1,1,1,5,2,0,1,4,3,3,3,3,2019,0,0,0,1,1,0,1,1,0,0,0,0,3
1097,65,11,0,0,1,6,3,0,1,3,3,2,2,3,2019,0,0,0,1,1,0,0,1,0,0,1,0,1
1098,65,2,1,1,1,9,3,0,2,4,3,2,2,1,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
1100,65,16,1,1,0,11,2,0,2,3,3,3,4,2,2019,0,1,0,1,1,1,1,1,0,0,1,0,1
1101,65,3,1,1,1,7,3,0,1,5,3,3,4,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
1102,65,11,0,0,0,11,1,0,1,5,3,4,3,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
1103,65,5,1,1,0,11,2,0,2,6,3,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
1104,65,15,0,0,1,5,3,0,1,8,3,2,3,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
1105,65,15,0,0,0,11,3,0,1,7,2,3,3,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
1108,65,9,1,1,0,4,3,0,2,8,2,1,2,2,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
1109,65,9,1,0,0,11,3,0,2,7,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,3
1111,65,1,1,1,1,5,3,0,2,7,3,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,4
1112,65,9,1,1,1,4,3,0,1,7,3,4,4,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
1114,65,9,1,1,0,7,2,0,1,7,2,3,2,2,2019,1,0,0,1,1,1,0,1,0,0,0,0,3
1115,65,15,1,0,1,7,3,0,1,7,3,3,4,4,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
1116,65,1,1,1,0,11,3,0,1,7,2,3,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
1117,65,1,1,1,1,4,3,0,2,8,3,3,4,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
1120,65,15,1,1,1,4,3,0,2,8,3,3,2,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
1122,65,9,1,1,0,4,3,0,2,7,1,2,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
1128,65,12,0,0,0,6,2,0,1,6,3,3,3,3,2019,0,0,0,1,1,0,1,0,0,0,1,0,2
1129,65,9,1,1,1,7,2,0,3,5,2,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
1130,65,14,0,0,1,5,2,0,2,6,3,2,2,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
1133,65,11,1,0,1,4,3,1,2,6,3,2,2,2,2019,0,0,0,1,1,0,0,1,0,0,1,0,2
1134,65,1,1,1,0,11,3,0,1,6,3,2,1,2,2019,0,1,0,1,0,1,0,0,0,0,1,0,1
1135,65,9,1,1,1,5,3,0,3,5,3,2,3,2,2019,0,0,0,1,1,0,0,1,0,0,1,0,3
